index,type,name,resident,streamed,parentStack
151,material,mc/mtl_gfl_hk416_v2_mf_m_primmaterial_036_fe,937,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
152,image,i_gfl_hk416_v2_mf_m_primmaterial_033_c,295,1441792,|mc/mtl_gfl_hk416_v2_mf_m_primmaterial_033|material|c_t7_zm_dlchd_richtofen_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
153,material,mc/mtl_gfl_hk416_v2_mf_m_primmaterial_033_fe,937,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
154,image,i_gfl_hk416_v2_mf_m_primmaterial_034_c,295,393216,|mc/mtl_gfl_hk416_v2_mf_m_primmaterial_034|material|c_t7_zm_dlchd_richtofen_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
155,material,mc/mtl_gfl_hk416_v2_mf_m_primmaterial_034_fe,937,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
156,image,i_gfl_hk416_v2_mf_m_primmaterial_035_c,287,742728,|mc/mtl_gfl_hk416_v2_mf_m_primmaterial_035|material|c_t7_zm_dlchd_richtofen_waw_viewlegs|xmodel|zone_source/core_mod.zone|csv
157,material,mc/mtl_gfl_hk416_v2_mf_m_primmaterial_035_fe,905,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
158,techset,mc/emissive_passthrough#e6142445,363933,0,|mc/mtl_outline_cp|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
159,material,mc/mtl_outline_fe,715,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
160,image,i_gfl_hk416_v2_acs_m_ribbon_big_001_c,118,1419960,|mc/mtl_gfl_hk416_v2_acs_m_ribbon_big_001|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
161,material,mc/mtl_gfl_hk416_v2_acs_m_ribbon_big_001_fe,938,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
162,image,i_gfl_hk416_v2_acs_m_ribbon_big_c,282,742728,|mc/mtl_gfl_hk416_v2_acs_m_ribbon_big|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
163,material,mc/mtl_gfl_hk416_v2_acs_m_ribbon_big_fe,910,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
164,image,i_gfl_hair_g,445,0,|mc/mtl_gfl_commander_cf_m_hair_f_113_00|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
165,image,i_gfl_hk416_v2_cf_m_hair_f_20_00_c,115,196608,|mc/mtl_gfl_hk416_v2_cf_m_hair_f_20_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
166,material,mc/mtl_gfl_hk416_v2_cf_m_hair_f_20_00_fe,912,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
167,image,i_gfl_hk416_v2_cf_m_hair_f_23_00_c,291,196608,|mc/mtl_gfl_hk416_v2_cf_m_hair_f_23_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
168,material,mc/mtl_gfl_hk416_v2_cf_m_hair_f_23_00_fe,909,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
169,image,i_gfl_hk416_v2_cf_m_hair_f_34_00_c,291,196608,|mc/mtl_gfl_hk416_v2_cf_m_hair_f_34_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
170,material,mc/mtl_gfl_hk416_v2_cf_m_hair_f_34_00_fe,909,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
171,image,i_gfl_hk416_v2_cf_m_hair_b_21_00_c,291,196608,|mc/mtl_gfl_hk416_v2_cf_m_hair_b_21_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
172,material,mc/mtl_gfl_hk416_v2_mf_mat2_fe,893,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
173,techset,mc/lit_transparent_nocull_plus#e6142445,896568,0,|mc/mtl_gfl_commander_cf_m_eyeline_down|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
174,image,i_gfl_hk416_v2_mf_m_primmaterial_010_c,303,1419960,|mc/mtl_gfl_hk416_v2_mf_m_primmaterial_010|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
175,material,mc/mtl_gfl_hk416_v2_mf_m_primmaterial_010_fe,945,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
176,image,i_gfl_hk416_v2_acs_m_headband_c,280,218440,|mc/mtl_gfl_hk416_v2_acs_m_headband|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
177,material,mc/mtl_gfl_hk416_v2_acs_m_headband_fe,912,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
178,image,i_gfl_hk416_v2_mf_m_primmaterial_012_c,295,720896,|mc/mtl_gfl_hk416_v2_mf_m_primmaterial_012|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
179,material,mc/mtl_gfl_hk416_v2_mf_m_primmaterial_012_fe,905,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
180,image,i_gfl_hk416_v2_hs_rw_cap_sa_c,286,196608,|mc/mtl_gfl_hk416_v2_hs_rw_cap_sb|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
181,material,mc/mtl_gfl_hk416_v2_hs_rw_cap_sa_fe,914,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
182,image,i_gfl_hk416_v2_hs_rw_cap_sb_c,286,196608,|mc/mtl_gfl_hk416_v2_hs_rw_cap_sb|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
183,material,mc/mtl_gfl_hk416_v2_hs_rw_cap_sb_fe,914,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
184,image,i_gfl_hk416_v2_mf_m_primmaterial_014_c,471,0,|mc/mtl_gfl_hk416_v2_mf_m_primmaterial_014|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
185,material,mc/mtl_gfl_hk416_v2_mf_m_primmaterial_014_fe,905,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
186,material,mc/mtl_gfl_hk416_v2_mf_m_primmaterial_016_fe,944,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
187,material,mc/mtl_gfl_hk416_v2_cf_m_hair_b_21_00_fe,912,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
188,image,i_gfl_hk416_v2_cf_m_hair_f_04_00_c,115,196608,|mc/mtl_gfl_hk416_v2_cf_m_hair_f_04_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
189,material,mc/mtl_gfl_hk416_v2_cf_m_hair_f_04_00_fe,909,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
190,image,i_gfl_hk416_v2_cf_m_face_00_c,286,720896,|mc/mtl_gfl_hk416_v2_cf_m_face_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
191,material,mc/mtl_gfl_hk416_v2_cf_m_face_00_fe,914,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
192,image,$black,127,0,|mc/mtl_gfl_commander_cf_m_hitomi_00|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
193,image,i_gfl_hk416_v2_cf_m_mayuge_00_c,248,371384,|mc/mtl_gfl_hk416_v2_cf_m_mayuge_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
194,material,mc/mtl_gfl_hk416_v2_cf_m_mayuge_00_fe,1377,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
195,image,i_gfl_hk416_v2_cf_m_noseline_00_c,290,393216,|mc/mtl_gfl_hk416_v2_cf_m_noseline_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
196,material,mc/mtl_gfl_hk416_v2_cf_m_noseline_00_fe,942,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
197,techset,mc/lit_emissive_plus#e6142445,529918,0,|mc/mtl_gfl_m4_sopmod_ii_jr_choker|material|p7_nc_sin_bs_02|xmodel|zone_source/core_mod.zone|csv
198,image,$camo_base_gloss,105,0,|mc/mtl_gfl_m4_sopmod_ii_jr_choker|material|p7_nc_sin_bs_02|xmodel|zone_source/core_mod.zone|csv
199,image,i_gfl_type97_cf_m_tooth_c,242,131072,|mc/mtl_gfl_cf_m_tooth_cp|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
200,image,$gloss,303,0,|mc/mtl_gfl_cf_m_tang_cp|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
201,image,$camo_base_mask,280,0,|mc/mtl_gfl_m4_sopmod_ii_jr_choker|material|p7_nc_sin_bs_02|xmodel|zone_source/core_mod.zone|csv
202,image,$camo_base_normal,322,0,|mc/mtl_gfl_m4_sopmod_ii_jr_choker|material|p7_nc_sin_bs_02|xmodel|zone_source/core_mod.zone|csv
203,material,mc/mtl_gfl_cf_m_tooth_fe,1326,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
204,image,i_gfl_hk416_v2_cf_m_eyeline_00_up_c,196,393216,|mc/mtl_gfl_hk416_v2_cf_m_eyeline_00_up|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
205,material,mc/mtl_gfl_hk416_v2_cf_m_eyeline_00_up_fe,940,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
206,image,i_gfl_type97_cf_m_sirome_00_c,78,393216,|mc/mtl_gfl_cf_m_sirome_00_cp|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
207,material,mc/mtl_gfl_cf_m_sirome_00_fe,1330,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
208,techset,mc/lit_emissive_transparent_plus#e6142445,1053850,0,|mc/mtl_gfl_commander_cf_m_hitomi_00|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
209,image,i_gfl_hk416_v2_cf_m_hitomi_00_c,288,393216,|mc/mtl_gfl_hk416_v2_cf_m_hitomi_00|material|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
210,material,mc/mtl_gfl_hk416_v2_cf_m_hitomi_00_fe,1062,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
211,image,i_gfl_type97_cf_m_tang_c,425,0,|mc/mtl_gfl_cf_m_tang_cp|material|c_hro_khalil_egypt_body|xmodel|zone_source/core_mod.zone|csv
212,material,mc/mtl_gfl_cf_m_tang_fe,1335,0,|c_54i_cqb_mpc_fb_fe|xmodel|zone_source/core_mod.zone|csv
213,xmodelmesh,t7_gfl_hk416_v2_fbb19f7fd,7280,3665392,|c_t7_zm_dlchd_moon_pressuresuit_richtofen_mpc|xmodel|zone_source/core_mod.zone|csv
214,xmodel,c_54i_cqb_mpc_fb_fe,12368,0,|zone_source/core_mod.zone|csv
215,techset,2d_blend#da7372ff,33600,0,|gfl_logo|material|zone_source/core_mod.zone|csv
216,image,uie_img_t7_menu_frontend_asset_bo3logo,828223,0,|zone_source/core_mod.zone|csv
217,material,gfl_logo,65,0,|zone_source/core_mod.zone|csv
218,stringtable,credits_pc.csv,883058,0,|zone_source/core_mod.zone|csv
219,stringtable,gamedata/gfl/nametable.csv,2250,0,|zone_source/core_mod.zone|csv
220,stringtable,gamedata/stats/cp/cp_statstable.csv,80614,0,|zone_source/core_mod.zone|csv
221,stringtable,gamedata/stats/mp/mp_statstable.csv,98186,0,|zone_source/core_mod.zone|csv
222,stringtable,gamedata/stats/zm/zm_statstable.csv,69002,0,|zone_source/core_mod.zone|csv
223,stringtable,gamedata/stats/cp/statsmilestones3.csv,38550,0,|zone_source/core_mod.zone|csv
224,stringtable,gamedata/stats/mp/statsmilestones3.csv,494,0,|zone_source/core_mod.zone|csv
225,stringtable,gamedata/stats/zm/statsmilestones3.csv,496,0,|zone_source/core_mod.zone|csv
226,stringtable,gamedata/weapons/common/attachmenttable.csv,112286,0,|zone_source/core_mod.zone|csv
227,stringtable,gamedata/weapons/cp/cp_gunlevels.csv,42052,0,|zone_source/core_mod.zone|csv
228,stringtable,gamedata/weapons/zm/zm_gunlevels.csv,51020,0,|zone_source/core_mod.zone|csv
229,stringtable,gamedata/tables/common/music_player.csv,18316,0,|zone_source/core_mod.zone|csv
230,stringtable,gamedata/tables/zm/scoreinfo.csv,54028,0,|zone_source/core_mod.zone|csv
231,rawfile,gamedata/configs/common/ragdoll.cfg,9307,0,|zone_source/core_mod.zone|csv
232,rawfile,gamedata/configs/cp/ragdoll.cfg,9312,0,|zone_source/core_mod.zone|csv
233,rawfile,gamedata/configs/mp/ragdoll.cfg,9312,0,|zone_source/core_mod.zone|csv
234,rawfile,gamedata/configs/zm/ragdoll.cfg,9312,0,|zone_source/core_mod.zone|csv
235,scriptparsetree,scripts/gfl/_load.gsc,1050,0,|zone_source/core_mod.zone|csv
236,scriptparsetree,scripts/gfl/_load.csc,664,0,|zone_source/core_mod.zone|csv
237,scriptparsetree,scripts/gfl/character.gsc,12104,0,|zone_source/core_mod.zone|csv
238,scriptparsetree,scripts/gfl/character_util.gsc,5608,0,|zone_source/core_mod.zone|csv
239,scriptparsetree,scripts/gfl/spawner_util.gsc,1268,0,|zone_source/core_mod.zone|csv
240,scriptparsetree,scripts/gfl/_chat_notify.gsc,6744,0,|zone_source/core_mod.zone|csv
241,scriptparsetree,scripts/gfl/thirdperson.csc,5118,0,|zone_source/core_mod.zone|csv
242,scriptparsetree,scripts/gfl/thirdperson.gsc,2430,0,|zone_source/core_mod.zone|csv
243,scriptparsetree,scripts/gfl/clientsystem.csc,1764,0,|zone_source/core_mod.zone|csv
244,scriptparsetree,scripts/gfl/clientsystem.gsc,1296,0,|zone_source/core_mod.zone|csv
245,scriptparsetree,scripts/gfl/core_util.gsc,2972,0,|zone_source/core_mod.zone|csv
246,scriptparsetree,scripts/core/frontend_cam_override.csc,21324,0,|zone_source/core_mod.zone|csv
247,scriptparsetree,scripts/shared/lui_shared.csc,10744,0,|zone_source/core_mod.zone|csv
248,scriptparsetree,scripts/shared/load_shared.gsc,17536,0,|zone_source/core_mod.zone|csv
249,scriptparsetree,scripts/shared/load_shared.csc,772,0,|zone_source/core_mod.zone|csv
250,scriptparsetree,scripts/core/core_frontend_fx.gsc,1568,0,|zone_source/core_mod.zone|csv
251,rawfile,ui/util/t7overcharged.lua,1701,0,|zone_source/core_mod.zone|csv
252,rawfile,ui/util/t7overchargedutil.lua,617,0,|zone_source/core_mod.zone|csv
253,rawfile,ui/util/json.lua,7303,0,|zone_source/core_mod.zone|csv
254,rawfile,ui/uieditor/menus/zm/zmmapselection.lua,19532,0,|zone_source/core_mod.zone|csv
255,rawfile,ui/uieditor/menus/lobby/common/popups/bonusmodesflyout.lua,13897,0,|zone_source/core_mod.zone|csv
256,rawfile,ui/uieditor/menus/lobby/common/popups/gamesettingsflyoutmp.lua,11412,0,|zone_source/core_mod.zone|csv
257,rawfile,ui/uieditor/widgets/lobby/common/fe_3dtitleinternal.lua,18046,0,|zone_source/core_mod.zone|csv
258,rawfile,ui/uieditor/widgets/lobby/common/fe_3dtitlecontainer.lua,95879,0,|zone_source/core_mod.zone|csv
259,rawfile,ui/uieditor/widgets/lobby/common/fe_talkerswidget.lua,3057,0,|ui/uieditor/widgets/lobby/common/fe_talkerswidget.luac|rawfile|zone_source/core_mod.zone|csv
260,rawfile,ui/uieditor/widgets/lobby/common/fe_talkerwidgetbase.lua,3664,0,|ui/uieditor/widgets/lobby/common/fe_talkerwidgetbase.luac|rawfile|zone_source/core_mod.zone|csv
261,rawfile,ui/uieditor/datasources.lua,21372,0,|zone_source/core_mod.zone|csv
262,rawfile,ui/uieditor/datasources_og.lua,731967,0,|ui/uieditor/datasources_og.luac|rawfile|zone_source/core_mod.zone|csv
263,rawfile,ui/uieditor/actions.lua,22563,0,|zone_source/core_mod.zone|csv
264,rawfile,ui/uieditor/actions_og.lua,704036,0,|ui/uieditor/actions_og.luac|rawfile|zone_source/core_mod.zone|csv
265,rawfile,ui/uieditor/conditions.lua,4358,0,|zone_source/core_mod.zone|csv
266,rawfile,ui/uieditor/conditions_og.lua,399261,0,|ui/uieditor/conditions_og.luac|rawfile|zone_source/core_mod.zone|csv
267,rawfile,ui/uieditor/modifyfunctions.lua,2843,0,|zone_source/core_mod.zone|csv
268,rawfile,ui/uieditor/modifyfunctions_og.lua,149840,0,|ui/uieditor/modifyfunctions_og.luac|rawfile|zone_source/core_mod.zone|csv
269,rawfile,lua/shared/codshared.lua,15413,0,|zone_source/core_mod.zone|csv
270,rawfile,ui/t7/utility/blackmarketutility.lua,5534,0,|zone_source/core_mod.zone|csv
271,rawfile,ui/t7/utility/blackmarketutility_og.lua,114931,0,|ui/t7/utility/blackmarketutility_og.luac|rawfile|zone_source/core_mod.zone|csv
272,rawfile,ui/t7/utility/ccutility.lua,27040,0,|zone_source/core_mod.zone|csv
273,rawfile,ui/t7/utility/ccutility_og.lua,69293,0,|ui/t7/utility/ccutility_og.luac|rawfile|zone_source/core_mod.zone|csv
274,rawfile,ui/t7/utility/lobbyutility.lua,1332,0,|zone_source/core_mod.zone|csv
275,rawfile,ui/t7/utility/lobbyutility_og.lua,16174,0,|ui/t7/utility/lobbyutility_og.luac|rawfile|zone_source/core_mod.zone|csv
276,rawfile,ui/t6/codbase.lua,4223,0,|zone_source/core_mod.zone|csv
277,rawfile,ui/t6/codbase_og.lua,184648,0,|ui/t6/codbase_og.luac|rawfile|zone_source/core_mod.zone|csv
278,rawfile,ui_mp/t6/hud.lua,15201,0,|zone_source/core_mod.zone|csv
279,rawfile,ui_mp/t6/hud_og.lua,66524,0,|ui_mp/t6/hud_og.luac|rawfile|zone_source/core_mod.zone|csv
280,rawfile,ui_mp/t6/hud/loading.lua,23172,0,|zone_source/core_mod.zone|csv
281,rawfile,ui_mp/t6/hud/loading_og.lua,31710,0,|ui_mp/t6/hud/loading_og.luac|rawfile|zone_source/core_mod.zone|csv
282,rawfile,ui/uieditor/widgets/lobby/mapvote/mapvote.lua,171052,0,|zone_source/core_mod.zone|csv
283,rawfile,ui/uieditor/menus/charactercustomization/personalizecharacter.lua,40912,0,|zone_source/core_mod.zone|csv
284,rawfile,ui/uieditor/menus/blackmarket.lua,79408,0,|zone_source/core_mod.zone|csv
285,rawfile,ui/uieditor/menus/charactercustomization/choosezmcharacterloadout.lua,25399,0,|zone_source/core_mod.zone|csv
286,rawfile,ui/uieditor/menus/charactercustomization/choosezmcharacterloadout_ingame.lua,16678,0,|zone_source/core_mod.zone|csv
287,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacterloadoutcarouselitem_ingame.lua,8750,0,|zone_source/core_mod.zone|csv
288,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacterloadoutcarouselitem_internal_ingame.lua,6721,0,|zone_source/core_mod.zone|csv
289,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacterloadoutcarouselitem_infoarea_ingame.lua,13274,0,|zone_source/core_mod.zone|csv
290,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacter_loadoutlistitem_ingame.lua,20082,0,|zone_source/core_mod.zone|csv
291,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacter_loadoutlistitem_mousehovericon.lua,4791,0,|ui/uieditor/widgets/charactercustomization/choosecharacter_loadoutlistitem_mousehovericon.luac|rawfile|zone_source/core_mod.zone|csv
292,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacter_tabbar.lua,7879,0,|ui/uieditor/widgets/charactercustomization/choosecharacter_tabbar.luac|rawfile|zone_source/core_mod.zone|csv
293,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacterloadoutbumper.lua,2589,0,|ui/uieditor/widgets/charactercustomization/choosecharacterloadoutbumper.luac|rawfile|zone_source/core_mod.zone|csv
294,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacterloadoutbumper_internal.lua,3041,0,|ui/uieditor/widgets/charactercustomization/choosecharacterloadoutbumper_internal.luac|rawfile|zone_source/core_mod.zone|csv
295,rawfile,ui/uieditor/widgets/charactercustomization/choosecharacterloadoutcarouselitem_infoareaweapon.lua,2039,0,|ui/uieditor/widgets/charactercustomization/choosecharacterloadoutcarouselitem_infoareaweapon.luac|rawfile|zone_source/core_mod.zone|csv
296,rawfile,ui/uieditor/widgets/charactercustomization/smallframewithbg.lua,1711,0,|ui/uieditor/widgets/charactercustomization/smallframewithbg.luac|rawfile|zone_source/core_mod.zone|csv
297,rawfile,ui/uieditor/widgets/pc/choosecharacter/characterminiselector_ingame.lua,7571,0,|zone_source/core_mod.zone|csv
298,rawfile,ui/uieditor/widgets/pc/choosecharacter/characterminiselectoritem.lua,3063,0,|ui/uieditor/widgets/pc/choosecharacter/characterminiselectoritem.luac|rawfile|zone_source/core_mod.zone|csv
299,rawfile,ui/uieditor/widgets/pc/choosecharacter/characterminiselectorleftbutton.lua,3065,0,|ui/uieditor/widgets/pc/choosecharacter/characterminiselectorleftbutton.luac|rawfile|zone_source/core_mod.zone|csv
300,rawfile,ui/uieditor/widgets/pc/choosecharacter/characterminiselectorrightbutton.lua,3108,0,|ui/uieditor/widgets/pc/choosecharacter/characterminiselectorrightbutton.luac|rawfile|zone_source/core_mod.zone|csv
301,rawfile,ui/uieditor/widgets/pc/choosecharacter/choosecharacter_cardclickbutton.lua,3089,0,|ui/uieditor/widgets/pc/choosecharacter/choosecharacter_cardclickbutton.luac|rawfile|zone_source/core_mod.zone|csv
302,rawfile,ui/uieditor/widgets/cac/menuselectscreen/weaponnamewidget.lua,4554,0,|ui/uieditor/widgets/cac/menuselectscreen/weaponnamewidget.luac|rawfile|zone_source/core_mod.zone|csv
303,rawfile,ui/uieditor/widgets/startmenu/startmenu_gameoptions_zm.lua,8048,0,|zone_source/core_mod.zone|csv
304,rawfile,ui/uieditor/menus/startmenu/genericstartmenu_options.lua,9982,0,|zone_source/core_mod.zone|csv
305,rawfile,ui/uieditor/menus/cac/chooseclass_ingame.lua,30711,0,|zone_source/core_mod.zone|csv
306,rawfile,ui/hudinject/hudinject.lua,7031,0,|zone_source/core_mod.zone|csv
307,rawfile,ui/t7/utility/savingdatautility.lua,3625,0,|zone_source/core_mod.zone|csv
308,rawfile,ui/t7/utility/datautil.lua,2594,0,|zone_source/core_mod.zone|csv
309,rawfile,ui/t7/utility/personalizationutil.lua,3829,0,|zone_source/core_mod.zone|csv
310,rawfile,ui/t7/utility/codutilityrequire.lua,2160,0,|zone_source/core_mod.zone|csv
311,rawfile,ui/t6/lobby/lobbymenubuttons.lua,23951,0,|zone_source/core_mod.zone|csv
312,rawfile,ui/t6/lobby/lobbymenus.lua,27713,0,|zone_source/core_mod.zone|csv
313,rawfile,ui/uieditor/widgets/startmenu/tfoptions_checkboxoption.lua,12592,0,|zone_source/core_mod.zone|csv
314,rawfile,ui/uieditor/widgets/startmenu/tfoptions_navbutton.lua,8435,0,|zone_source/core_mod.zone|csv
315,rawfile,ui/uieditor/widgets/pc/startmenu/dropdown/tfoptiondropdown.lua,15632,0,|zone_source/core_mod.zone|csv
316,rawfile,ui/uieditor/widgets/pc/startmenu/dropdown/tfoptiondropdownitem.lua,5382,0,|zone_source/core_mod.zone|csv
317,rawfile,ui/t7/utility/tfpcutility.lua,27304,0,|zone_source/core_mod.zone|csv
318,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_p1.lua,5143,0,|zone_source/core_mod.zone|csv
319,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_p3.lua,3600,0,|zone_source/core_mod.zone|csv
320,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_p2.lua,3600,0,|zone_source/core_mod.zone|csv
321,rawfile,ui/uieditor/menus/pc/tfoptions.lua,13978,0,|zone_source/core_mod.zone|csv
322,rawfile,ui/uieditor/menus/pc/tfoptions_powerups.lua,11662,0,|zone_source/core_mod.zone|csv
323,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_powerups_p1.lua,3704,0,|zone_source/core_mod.zone|csv
324,rawfile,ui/uieditor/menus/pc/tfoptions_perks.lua,9013,0,|zone_source/core_mod.zone|csv
325,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_perks_p1.lua,3683,0,|zone_source/core_mod.zone|csv
326,rawfile,ui/uieditor/menus/pc/tfoptions_weapons.lua,9211,0,|zone_source/core_mod.zone|csv
327,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_weapons_p1.lua,3689,0,|zone_source/core_mod.zone|csv
328,rawfile,ui/uieditor/menus/pc/tfoptions_roamer.lua,8926,0,|zone_source/core_mod.zone|csv
329,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_roamer_p1.lua,3694,0,|zone_source/core_mod.zone|csv
330,rawfile,ui/uieditor/menus/pc/tfoptions_zombies.lua,11163,0,|zone_source/core_mod.zone|csv
331,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_zombies_p1.lua,3689,0,|zone_source/core_mod.zone|csv
332,rawfile,ui/uieditor/menus/pc/tfoptions_game.lua,10576,0,|zone_source/core_mod.zone|csv
333,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_game_p1.lua,3688,0,|zone_source/core_mod.zone|csv
334,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_game_p2.lua,3680,0,|zone_source/core_mod.zone|csv
335,rawfile,ui/uieditor/menus/pc/tfoptions_player.lua,12498,0,|zone_source/core_mod.zone|csv
336,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_player_p1.lua,3682,0,|zone_source/core_mod.zone|csv
337,rawfile,ui/uieditor/menus/pc/tfoptions_bot.lua,8315,0,|zone_source/core_mod.zone|csv
338,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_bot_p1.lua,3673,0,|zone_source/core_mod.zone|csv
339,rawfile,ui/uieditor/menus/pc/tfoptions_bgb.lua,9831,0,|zone_source/core_mod.zone|csv
340,rawfile,ui/uieditor/widgets/pc/tfoptions/tfoptions_bgb_p1.lua,3673,0,|zone_source/core_mod.zone|csv
341,rawfile,ui/uieditor/menus/gfl/modinfo.lua,10792,0,|zone_source/core_mod.zone|csv
342,rawfile,ui/uieditor/widgets/gfl/modinfop1.lua,1916,0,|zone_source/core_mod.zone|csv
343,rawfile,ui/uieditor/widgets/gfl/modinfofaqpage.lua,3656,0,|zone_source/core_mod.zone|csv
344,rawfile,ui/uieditor/widgets/gfl/modinfousefullinkspage.lua,3688,0,|zone_source/core_mod.zone|csv
